1,1,1,1,0.2,0.5,1,0.08732408359577,1282
2,1,2,1,0.2,0.5,1,0.105741959493079,899
3,1,3,1,0.2,0.5,1,0.121193793190523,906
4,1,4,1,0.2,0.5,1,0.146308912951277,1235
5,1,5,1,0.2,0.5,1,0.115094806645241,1231
6,1,6,1,0.2,0.5,1,0.0672725727077833,1048
7,1,7,1,0.2,0.5,1,0.0745214569379032,1083
8,1,8,1,0.2,0.5,1,0.0785755690935592,844
9,1,9,1,0.2,0.5,1,0.0890528642007429,1363
10,1,10,1,0.2,0.5,1,0.129447364365603,971
11,1,11,1,0.2,0.5,1,0.109020685985138,1120
12,1,12,1,0.2,0.5,1,0.0873774568098023,908
13,1,13,1,0.2,0.5,1,0.134698135250155,1238
14,1,14,1,0.2,0.5,1,0.0976556488804037,1723
15,1,15,1,0.2,0.5,1,0.101264111757057,1252
16,1,16,1,0.2,0.5,1,0.12314452388658,1161
17,1,17,1,0.2,0.5,1,0.0685440378876591,1433
18,1,18,1,0.2,0.5,1,0.0799588790995594,1186
19,1,19,1,0.2,0.5,1,0.069601098766994,1207
20,1,20,1,0.2,0.5,1,0.0683568577383479,934
21,1,21,1,0.2,0.5,1,0.107954147098602,860
22,1,22,1,0.2,0.5,1,0.111506701487768,996
23,1,23,1,0.2,0.5,1,0.0748493811964228,1178
24,1,24,1,0.2,0.5,1,0.0747109337293186,897
25,1,25,1,0.2,0.5,1,0.0855716271649321,1402
26,1,26,1,0.2,0.5,1,0.0577455633548393,1275
27,1,27,1,0.2,0.5,1,0.0957133878668228,891
28,1,28,1,0.2,0.5,1,0.119540050403908,1081
29,1,29,1,0.2,0.5,1,0.0965455013502163,932
30,1,30,1,0.2,0.5,1,0.104859665572456,939
31,1,31,1,0.2,0.5,1,0.0789082281369813,989
32,1,32,1,0.2,0.5,1,0.0977405428184198,1084
33,1,33,1,0.2,0.5,1,0.0807896821362581,1369
34,1,34,1,0.2,0.5,1,0.08250076121074,840
35,1,35,1,0.2,0.5,1,0.0998183157214844,1059
36,1,36,1,0.2,0.5,1,0.119886206133647,1400
37,1,37,1,0.2,0.5,1,0.0700668964508198,1195
38,1,38,1,0.2,0.5,1,0.129703835075283,1158
39,1,39,1,0.2,0.5,1,0.0933105816657767,1308
40,1,40,1,0.2,0.5,1,0.0679838394441689,1053
41,1,41,1,0.2,0.5,1,0.084134093190666,823
42,1,42,1,0.2,0.5,1,0.0685736230251008,1153
43,1,43,1,0.2,0.5,1,0.134772100275285,1187
44,1,44,1,0.2,0.5,1,0.0959962519390245,919
45,1,45,1,0.2,0.5,1,0.0895711706863568,1373
46,1,46,1,0.2,0.5,1,0.119721238695173,1535
47,1,47,1,0.2,0.5,1,0.146051259637569,1041
48,1,48,1,0.2,0.5,1,0.104850759159622,1143
49,1,49,1,0.2,0.5,1,0.0645152746327662,951
50,1,50,1,0.2,0.5,1,0.0881285456152803,979
51,2,1,1,0.5,0.5,1,0.590762074343637,590
52,2,2,1,0.5,0.5,1,0.418026269120926,617
53,2,3,1,0.5,0.5,1,0.572362839072978,366
54,2,4,1,0.5,0.5,1,0.587492930954879,672
55,2,5,1,0.5,0.5,1,0.55571316881344,349
56,2,6,1,0.5,0.5,1,0.266013102175261,351
57,2,7,1,0.5,0.5,1,0.307692547043548,538
58,2,8,1,0.5,0.5,1,0.239753686958182,366
59,2,9,1,0.5,0.5,1,0.492230168952099,882
60,2,10,1,0.5,0.5,1,0.577348350174796,440
61,2,11,1,0.5,0.5,1,0.627044406350207,456
62,2,12,1,0.5,0.5,1,0.698641062622593,508
63,2,13,1,0.5,0.5,1,0.359825159893367,474
64,2,14,1,0.5,0.5,1,0.553501098254527,320
65,2,15,1,0.5,0.5,1,0.281197437826651,710
66,2,16,1,0.5,0.5,1,0.525261553083495,388
67,2,17,1,0.5,0.5,1,0.351766370606258,522
68,2,18,1,0.5,0.5,1,0.581042848316001,832
69,2,19,1,0.5,0.5,1,0.261266087229218,338
70,2,20,1,0.5,0.5,1,0.615787282164293,696
71,2,21,1,0.5,0.5,1,0.478490440962722,552
72,2,22,1,0.5,0.5,1,0.228633818334516,543
73,2,23,1,0.5,0.5,1,0.386413180075423,521
74,2,24,1,0.5,0.5,1,0.345136087471344,470
75,2,25,1,0.5,0.5,1,0.21463180535463,631
76,2,26,1,0.5,0.5,1,0.681742846133512,418
77,2,27,1,0.5,0.5,1,0.227176887270745,534
78,2,28,1,0.5,0.5,1,0.433644557051941,538
79,2,29,1,0.5,0.5,1,0.271154728819692,782
80,2,30,1,0.5,0.5,1,0.668370244044413,427
81,2,31,1,0.5,0.5,1,0.571998617374618,515
82,2,32,1,0.5,0.5,1,0.451528192999814,451
83,2,33,1,0.5,0.5,1,0.52991290195929,452
84,2,34,1,0.5,0.5,1,0.206611928060225,811
85,2,35,1,0.5,0.5,1,0.444988300485959,468
86,2,36,1,0.5,0.5,1,0.67740077622986,615
87,2,37,1,0.5,0.5,1,0.41487651574382,352
88,2,38,1,0.5,0.5,1,0.334149243337039,421
89,2,39,1,0.5,0.5,1,0.499942458017434,452
90,2,40,1,0.5,0.5,1,0.539385712164481,575
91,2,41,1,0.5,0.5,1,0.225163096311119,498
92,2,42,1,0.5,0.5,1,0.482489037465621,720
93,2,43,1,0.5,0.5,1,0.246657689031147,341
94,2,44,1,0.5,0.5,1,0.49544292621431,551
95,2,45,1,0.5,0.5,1,0.538205402776957,473
96,2,46,1,0.5,0.5,1,0.539416988749403,338
97,2,47,1,0.5,0.5,1,0.655873912286145,1254
